-28.0    -8.0     784.0     64.0
-48.0    -18.0     2304.0     324.0
-48.0    -4.0     2304.0     16.0
-32.0    10.0     1024.0     100.0
-44.0    8.0     1936.0     64.0
-32.0    -6.0     1024.0     36.0
-44.0    16.0     1936.0     256.0
-60.0    20.0     3600.0     400.0
-44.0    14.0     1936.0     196.0
-56.0    30.0     3136.0     900.0
-60.0    38.0     3600.0     1444.0
-52.0    24.0     2704.0     576.0
-44.0    26.0     1936.0     676.0
-44.0    22.0     1936.0     484.0
-40.0    22.0     1600.0     484.0
-28.0    16.0     784.0     256.0
-28.0    12.0     784.0     144.0
-44.0    18.0     1936.0     324.0
-32.0    14.0     1024.0     196.0
-48.0    4.0     2304.0     16.0
-36.0    0.0     1296.0     0.0
-44.0    2.0     1936.0     4.0
-36.0    -8.0     1296.0     64.0
-28.0    0.0     784.0     0.0
-28.0    6.0     784.0     36.0
-28.0    8.0     784.0     64.0
-36.0    -8.0     1296.0     64.0
-28.0    6.0     784.0     36.0
-48.0    38.0     2304.0     1444.0
-4.0    14.0     16.0     196.0
-20.0    28.0     400.0     784.0
-28.0    14.0     784.0     196.0
-20.0    10.0     400.0     100.0
-16.0    8.0     256.0     64.0
-40.0    24.0     1600.0     576.0
-40.0    4.0     1600.0     16.0
0.0    0.0     0.0     0.0
-16.0    -2.0     256.0     4.0
-36.0    -2.0     1296.0     4.0
-12.0    0.0     144.0     0.0
-36.0    -2.0     1296.0     4.0
-28.0    2.0     784.0     4.0
-16.0    -16.0     256.0     256.0
-44.0    -10.0     1936.0     100.0
-36.0    -16.0     1296.0     256.0
-40.0    -4.0     1600.0     16.0
-52.0    -20.0     2704.0     400.0
-60.0    -30.0     3600.0     900.0
-36.0    -28.0     1296.0     784.0
-60.0    -32.0     3600.0     1024.0
-40.0    -32.0     1600.0     1024.0
-36.0    -8.0     1296.0     64.0
-44.0    -12.0     1936.0     144.0
-48.0    -10.0     2304.0     100.0
-48.0    -4.0     2304.0     16.0
-40.0    12.0     1600.0     144.0
-48.0    12.0     2304.0     144.0
-52.0    20.0     2704.0     400.0
-24.0    16.0     576.0     256.0
-12.0    24.0     144.0     576.0
-36.0    26.0     1296.0     676.0
-64.0    32.0     4096.0     1024.0
-36.0    18.0     1296.0     324.0
-36.0    18.0     1296.0     324.0
-16.0    -14.0     256.0     196.0
-44.0    -10.0     1936.0     100.0
-64.0    2.0     4096.0     4.0
-40.0    4.0     1600.0     16.0
-36.0    4.0     1296.0     16.0
-20.0    2.0     400.0     4.0
-44.0    4.0     1936.0     16.0
-48.0    -8.0     2304.0     64.0
-40.0    -2.0     1600.0     4.0
-52.0    10.0     2704.0     100.0
-36.0    8.0     1296.0     64.0
-24.0    -2.0     576.0     4.0
-36.0    10.0     1296.0     100.0
-28.0    -10.0     784.0     100.0
-24.0    -12.0     576.0     144.0
-32.0    -8.0     1024.0     64.0
-32.0    0.0     1024.0     0.0
-16.0    4.0     256.0     16.0
-16.0    2.0     256.0     4.0
-28.0    -6.0     784.0     36.0
-44.0    4.0     1936.0     16.0
-24.0    -2.0     576.0     4.0
-28.0    -6.0     784.0     36.0
-48.0    -18.0     2304.0     324.0
-16.0    -2.0     256.0     4.0
-20.0    -20.0     400.0     400.0
-52.0    -28.0     2704.0     784.0
-44.0    -16.0     1936.0     256.0
-44.0    2.0     1936.0     4.0
-36.0    -12.0     1296.0     144.0
-44.0    -10.0     1936.0     100.0
-32.0    0.0     1024.0     0.0
-16.0    -2.0     256.0     4.0
-28.0    22.0     784.0     484.0
-40.0    10.0     1600.0     100.0
-40.0    -4.0     1600.0     16.0
-28.0    -12.0     784.0     144.0
-44.0    -14.0     1936.0     196.0
-44.0    -4.0     1936.0     16.0
-40.0    -8.0     1600.0     64.0
-40.0    -10.0     1600.0     100.0
-36.0    -10.0     1296.0     100.0
-28.0    -12.0     784.0     144.0
-20.0    -8.0     400.0     64.0
-52.0    -10.0     2704.0     100.0
-36.0    -6.0     1296.0     36.0
-36.0    -28.0     1296.0     784.0
-16.0    -6.0     256.0     36.0
-36.0    6.0     1296.0     36.0
-44.0    24.0     1936.0     576.0
-44.0    32.0     1936.0     1024.0
-36.0    28.0     1296.0     784.0
-28.0    10.0     784.0     100.0
-28.0    4.0     784.0     16.0
-20.0    -4.0     400.0     16.0
-24.0    6.0     576.0     36.0
-32.0    16.0     1024.0     256.0
-32.0    20.0     1024.0     400.0
-20.0    10.0     400.0     100.0
-40.0    2.0     1600.0     4.0
-28.0    0.0     784.0     0.0
-44.0    -8.0     1936.0     64.0
-52.0    4.0     2704.0     16.0
-36.0    6.0     1296.0     36.0
-48.0    20.0     2304.0     400.0
-36.0    6.0     1296.0     36.0
-40.0    -4.0     1600.0     16.0
-32.0    -4.0     1024.0     16.0
-40.0    12.0     1600.0     144.0
-32.0    18.0     1024.0     324.0
-16.0    10.0     256.0     100.0
-44.0    24.0     1936.0     576.0
-44.0    30.0     1936.0     900.0
-56.0    36.0     3136.0     1296.0
-44.0    16.0     1936.0     256.0
-28.0    14.0     784.0     196.0
-8.0    -4.0     64.0     16.0
-8.0    4.0     64.0     16.0
-32.0    -16.0     1024.0     256.0
-16.0    -6.0     256.0     36.0
-24.0    2.0     576.0     4.0
-28.0    6.0     784.0     36.0
-20.0    4.0     400.0     16.0
-40.0    -8.0     1600.0     64.0
-32.0    6.0     1024.0     36.0
-48.0    0.0     2304.0     0.0
-32.0    8.0     1024.0     64.0
-24.0    20.0     576.0     400.0
-24.0    14.0     576.0     196.0
-44.0    6.0     1936.0     36.0
-44.0    2.0     1936.0     4.0
-36.0    -2.0     1296.0     4.0
-44.0    -14.0     1936.0     196.0
-24.0    -6.0     576.0     36.0
-28.0    -6.0     784.0     36.0
-28.0    -12.0     784.0     144.0
-20.0    -12.0     400.0     144.0
-16.0    0.0     256.0     0.0
-44.0    -2.0     1936.0     4.0
-28.0    8.0     784.0     64.0
-24.0    0.0     576.0     0.0
-16.0    -10.0     256.0     100.0
-24.0    -8.0     576.0     64.0
-20.0    -14.0     400.0     196.0
-12.0    8.0     144.0     64.0
-20.0    6.0     400.0     36.0
-32.0    22.0     1024.0     484.0
-16.0    8.0     256.0     64.0
-60.0    30.0     3600.0     900.0
-40.0    16.0     1600.0     256.0
-40.0    6.0     1600.0     36.0
-32.0    18.0     1024.0     324.0
-44.0    28.0     1936.0     784.0
-52.0    22.0     2704.0     484.0
-24.0    6.0     576.0     36.0
-36.0    10.0     1296.0     100.0
-8.0    12.0     64.0     144.0
-44.0    -20.0     1936.0     400.0
-12.0    -8.0     144.0     64.0
-32.0    -4.0     1024.0     16.0
-40.0    14.0     1600.0     196.0
-64.0    22.0     4096.0     484.0
-36.0    12.0     1296.0     144.0
-32.0    10.0     1024.0     100.0
-52.0    -16.0     2704.0     256.0
-40.0    -10.0     1600.0     100.0
-28.0    -8.0     784.0     64.0
-8.0    0.0     64.0     0.0
-4.0    -12.0     16.0     144.0
-28.0    -2.0     784.0     4.0
-24.0    -8.0     576.0     64.0
-24.0    10.0     576.0     100.0
-44.0    14.0     1936.0     196.0
-48.0    16.0     2304.0     256.0
-36.0    12.0     1296.0     144.0
-24.0    -2.0     576.0     4.0
-28.0    0.0     784.0     0.0
-20.0    -2.0     400.0     4.0
-20.0    -12.0     400.0     144.0
-44.0    12.0     1936.0     144.0
-28.0    2.0     784.0     4.0
-8.0    -4.0     64.0     16.0
4.0    12.0     16.0     144.0
-12.0    2.0     144.0     4.0
-16.0    -6.0     256.0     36.0
-40.0    -4.0     1600.0     16.0
-28.0    18.0     784.0     324.0
-32.0    -2.0     1024.0     4.0
-40.0    4.0     1600.0     16.0
-36.0    12.0     1296.0     144.0
-60.0    28.0     3600.0     784.0
-48.0    8.0     2304.0     64.0
-40.0    20.0     1600.0     400.0
-32.0    20.0     1024.0     400.0
-36.0    14.0     1296.0     196.0
-40.0    24.0     1600.0     576.0
-36.0    16.0     1296.0     256.0
-48.0    18.0     2304.0     324.0
-28.0    6.0     784.0     36.0
-36.0    -8.0     1296.0     64.0
-32.0    -8.0     1024.0     64.0
-32.0    -16.0     1024.0     256.0
-24.0    2.0     576.0     4.0
-16.0    0.0     256.0     0.0
-20.0    -2.0     400.0     4.0
4.0    -2.0     16.0     4.0
-20.0    8.0     400.0     64.0
-48.0    20.0     2304.0     400.0
-20.0    8.0     400.0     64.0
-36.0    4.0     1296.0     16.0
-24.0    -14.0     576.0     196.0
-12.0    -10.0     144.0     100.0
-36.0    -12.0     1296.0     144.0
-24.0    4.0     576.0     16.0
-28.0    12.0     784.0     144.0
-36.0    -2.0     1296.0     4.0
-40.0    -12.0     1600.0     144.0
-40.0    6.0     1600.0     36.0
-52.0    -6.0     2704.0     36.0
-44.0    -6.0     1936.0     36.0
-40.0    -4.0     1600.0     16.0
-24.0    -14.0     576.0     196.0
-12.0    -8.0     144.0     64.0
-28.0    -22.0     784.0     484.0
-48.0    -42.0     2304.0     1764.0
-60.0    -28.0     3600.0     784.0
-56.0    -28.0     3136.0     784.0
-32.0    -18.0     1024.0     324.0
-32.0    -4.0     1024.0     16.0
-8.0    -4.0     64.0     16.0
-36.0    -6.0     1296.0     36.0
-44.0    -18.0     1936.0     324.0
-36.0    -12.0     1296.0     144.0
-48.0    16.0     2304.0     256.0
-24.0    -2.0     576.0     4.0
-44.0    -30.0     1936.0     900.0
-36.0    0.0     1296.0     0.0
-48.0    -28.0     2304.0     784.0
-40.0    -24.0     1600.0     576.0
-28.0    -4.0     784.0     16.0
-32.0    -24.0     1024.0     576.0
-16.0    -2.0     256.0     4.0
-28.0    -2.0     784.0     4.0
-20.0    -2.0     400.0     4.0
-40.0    2.0     1600.0     4.0
-24.0    6.0     576.0     36.0
-12.0    6.0     144.0     36.0
-16.0    -10.0     256.0     100.0
-40.0    -10.0     1600.0     100.0
-36.0    0.0     1296.0     0.0
-20.0    -24.0     400.0     576.0
-32.0    -34.0     1024.0     1156.0
-56.0    -34.0     3136.0     1156.0
-40.0    -18.0     1600.0     324.0
-56.0    -24.0     3136.0     576.0
-44.0    -24.0     1936.0     576.0
-24.0    -16.0     576.0     256.0
-48.0    -30.0     2304.0     900.0
-52.0    -32.0     2704.0     1024.0
-28.0    -10.0     784.0     100.0
-32.0    -12.0     1024.0     144.0
-40.0    -12.0     1600.0     144.0
-40.0    -16.0     1600.0     256.0
-36.0    -24.0     1296.0     576.0
-44.0    -8.0     1936.0     64.0
-36.0    10.0     1296.0     100.0
-36.0    16.0     1296.0     256.0
-40.0    26.0     1600.0     676.0
-24.0    12.0     576.0     144.0
-36.0    14.0     1296.0     196.0
-36.0    8.0     1296.0     64.0
-32.0    20.0     1024.0     400.0
-44.0    12.0     1936.0     144.0
-40.0    16.0     1600.0     256.0
-24.0    8.0     576.0     64.0
-20.0    6.0     400.0     36.0
-36.0    2.0     1296.0     4.0
-52.0    12.0     2704.0     144.0
-72.0    10.0     5184.0     100.0
-44.0    14.0     1936.0     196.0
-44.0    20.0     1936.0     400.0
-44.0    24.0     1936.0     576.0
-32.0    -2.0     1024.0     4.0
-32.0    8.0     1024.0     64.0
-28.0    22.0     784.0     484.0
-32.0    32.0     1024.0     1024.0
-40.0    20.0     1600.0     400.0
-32.0    20.0     1024.0     400.0
-36.0    4.0     1296.0     16.0
-52.0    6.0     2704.0     36.0
-20.0    -4.0     400.0     16.0
-28.0    -10.0     784.0     100.0
-32.0    -4.0     1024.0     16.0
-20.0    2.0     400.0     4.0
-20.0    4.0     400.0     16.0
-40.0    14.0     1600.0     196.0
-52.0    18.0     2704.0     324.0
-40.0    20.0     1600.0     400.0
-44.0    22.0     1936.0     484.0
-52.0    20.0     2704.0     400.0
-16.0    -8.0     256.0     64.0
-24.0    20.0     576.0     400.0
-40.0    32.0     1600.0     1024.0
-12.0    18.0     144.0     324.0
-24.0    16.0     576.0     256.0
-32.0    20.0     1024.0     400.0
-32.0    30.0     1024.0     900.0
-40.0    20.0     1600.0     400.0
-44.0    12.0     1936.0     144.0
-44.0    14.0     1936.0     196.0
-40.0    4.0     1600.0     16.0
-60.0    28.0     3600.0     784.0
-44.0    18.0     1936.0     324.0
-36.0    14.0     1296.0     196.0
-44.0    34.0     1936.0     1156.0
-32.0    22.0     1024.0     484.0
-44.0    18.0     1936.0     324.0
-36.0    2.0     1296.0     4.0
-24.0    -12.0     576.0     144.0
-24.0    -18.0     576.0     324.0
-60.0    -38.0     3600.0     1444.0
-84.0    -50.0     7056.0     2500.0
-68.0    -42.0     4624.0     1764.0
-52.0    -36.0     2704.0     1296.0
-60.0    -38.0     3600.0     1444.0
-68.0    -34.0     4624.0     1156.0
-28.0    -14.0     784.0     196.0
-48.0    -14.0     2304.0     196.0
-60.0    -6.0     3600.0     36.0
-32.0    -6.0     1024.0     36.0
-44.0    -14.0     1936.0     196.0
-56.0    -28.0     3136.0     784.0
-52.0    -24.0     2704.0     576.0
-48.0    -8.0     2304.0     64.0
-36.0    -4.0     1296.0     16.0
-44.0    -12.0     1936.0     144.0
-40.0    -24.0     1600.0     576.0
-64.0    -42.0     4096.0     1764.0
-36.0    -26.0     1296.0     676.0
-56.0    -34.0     3136.0     1156.0
-60.0    -38.0     3600.0     1444.0
-56.0    -14.0     3136.0     196.0
-48.0    -10.0     2304.0     100.0
-32.0    -10.0     1024.0     100.0
-32.0    -26.0     1024.0     676.0
-48.0    -6.0     2304.0     36.0
-40.0    -12.0     1600.0     144.0
-32.0    0.0     1024.0     0.0
-28.0    -14.0     784.0     196.0
-36.0    -22.0     1296.0     484.0
-44.0    -22.0     1936.0     484.0
-48.0    -20.0     2304.0     400.0
-32.0    -20.0     1024.0     400.0
-36.0    -18.0     1296.0     324.0
-56.0    -38.0     3136.0     1444.0
-44.0    -28.0     1936.0     784.0
-40.0    -18.0     1600.0     324.0
-28.0    -16.0     784.0     256.0
-24.0    -26.0     576.0     676.0
-44.0    -32.0     1936.0     1024.0
-84.0    -50.0     7056.0     2500.0
-76.0    -46.0     5776.0     2116.0
-40.0    -26.0     1600.0     676.0
-36.0    -20.0     1296.0     400.0
-28.0    -14.0     784.0     196.0
-8.0    -2.0     64.0     4.0
-24.0    20.0     576.0     400.0
-48.0    20.0     2304.0     400.0
-20.0    -4.0     400.0     16.0
-36.0    14.0     1296.0     196.0
-28.0    10.0     784.0     100.0
-36.0    22.0     1296.0     484.0
-40.0    20.0     1600.0     400.0
-20.0    0.0     400.0     0.0
-36.0    16.0     1296.0     256.0
-52.0    18.0     2704.0     324.0
-48.0    12.0     2304.0     144.0
-52.0    30.0     2704.0     900.0
-72.0    32.0     5184.0     1024.0
-72.0    30.0     5184.0     900.0
-32.0    18.0     1024.0     324.0
-44.0    24.0     1936.0     576.0
-48.0    26.0     2304.0     676.0
-36.0    18.0     1296.0     324.0
-40.0    22.0     1600.0     484.0
-60.0    26.0     3600.0     676.0
-48.0    34.0     2304.0     1156.0
-68.0    36.0     4624.0     1296.0
-76.0    44.0     5776.0     1936.0
-52.0    36.0     2704.0     1296.0
-28.0    26.0     784.0     676.0
-44.0    18.0     1936.0     324.0
-36.0    24.0     1296.0     576.0
-44.0    18.0     1936.0     324.0
-68.0    44.0     4624.0     1936.0
-100.0    56.0     10000.0     3136.0
-76.0    50.0     5776.0     2500.0
-52.0    40.0     2704.0     1600.0
-40.0    32.0     1600.0     1024.0
-48.0    36.0     2304.0     1296.0
-44.0    24.0     1936.0     576.0
-56.0    30.0     3136.0     900.0
-52.0    18.0     2704.0     324.0
-56.0    24.0     3136.0     576.0
-32.0    14.0     1024.0     196.0
-20.0    6.0     400.0     36.0
-32.0    8.0     1024.0     64.0
-32.0    18.0     1024.0     324.0
-52.0    24.0     2704.0     576.0
-24.0    22.0     576.0     484.0
-36.0    20.0     1296.0     400.0
-16.0    12.0     256.0     144.0
-36.0    8.0     1296.0     64.0
-28.0    18.0     784.0     324.0
-44.0    16.0     1936.0     256.0
-48.0    -4.0     2304.0     16.0
-48.0    -2.0     2304.0     4.0
-32.0    2.0     1024.0     4.0
-36.0    -8.0     1296.0     64.0
-24.0    6.0     576.0     36.0
-24.0    0.0     576.0     0.0
-40.0    -18.0     1600.0     324.0
-60.0    -24.0     3600.0     576.0
-44.0    -2.0     1936.0     4.0
-24.0    12.0     576.0     144.0
-52.0    4.0     2704.0     16.0
-44.0    12.0     1936.0     144.0
-32.0    8.0     1024.0     64.0
-12.0    6.0     144.0     36.0
-52.0    18.0     2704.0     324.0
-40.0    28.0     1600.0     784.0
-52.0    16.0     2704.0     256.0
-48.0    14.0     2304.0     196.0
-32.0    4.0     1024.0     16.0
-32.0    2.0     1024.0     4.0
-40.0    18.0     1600.0     324.0
-32.0    12.0     1024.0     144.0
-32.0    8.0     1024.0     64.0
-40.0    18.0     1600.0     324.0
-36.0    10.0     1296.0     100.0
-32.0    0.0     1024.0     0.0
-16.0    -6.0     256.0     36.0
-20.0    -10.0     400.0     100.0
-28.0    -8.0     784.0     64.0
-24.0    -14.0     576.0     196.0
-12.0    -6.0     144.0     36.0
-16.0    -10.0     256.0     100.0
-44.0    -12.0     1936.0     144.0
-44.0    -6.0     1936.0     36.0
-48.0    8.0     2304.0     64.0
-32.0    16.0     1024.0     256.0
-40.0    2.0     1600.0     4.0
-28.0    -2.0     784.0     4.0
-44.0    4.0     1936.0     16.0
-36.0    12.0     1296.0     144.0
-40.0    20.0     1600.0     400.0
-28.0    20.0     784.0     400.0
-36.0    22.0     1296.0     484.0
-24.0    2.0     576.0     4.0
-36.0    -10.0     1296.0     100.0
-24.0    12.0     576.0     144.0
-16.0    -10.0     256.0     100.0
-28.0    -12.0     784.0     144.0
-44.0    -16.0     1936.0     256.0
-32.0    -6.0     1024.0     36.0
-48.0    -22.0     2304.0     484.0
-28.0    -14.0     784.0     196.0
-40.0    -18.0     1600.0     324.0
-24.0    -16.0     576.0     256.0
-40.0    0.0     1600.0     0.0
-32.0    0.0     1024.0     0.0
-16.0    -18.0     256.0     324.0
-48.0    -6.0     2304.0     36.0
-32.0    -2.0     1024.0     4.0
-48.0    16.0     2304.0     256.0
-28.0    8.0     784.0     64.0
-44.0    20.0     1936.0     400.0
-40.0    16.0     1600.0     256.0
-36.0    26.0     1296.0     676.0
-40.0    30.0     1600.0     900.0
-60.0    28.0     3600.0     784.0
-56.0    14.0     3136.0     196.0
-28.0    18.0     784.0     324.0
-36.0    28.0     1296.0     784.0
-12.0    4.0     144.0     16.0
-36.0    -2.0     1296.0     4.0
-36.0    -10.0     1296.0     100.0
-44.0    -4.0     1936.0     16.0
-36.0    6.0     1296.0     36.0
-8.0    2.0     64.0     4.0
-36.0    8.0     1296.0     64.0
-52.0    -14.0     2704.0     196.0
-28.0    -10.0     784.0     100.0
-28.0    -8.0     784.0     64.0
-28.0    -16.0     784.0     256.0
-32.0    -10.0     1024.0     100.0
-44.0    -8.0     1936.0     64.0
-32.0    -18.0     1024.0     324.0
-44.0    -8.0     1936.0     64.0
-28.0    -14.0     784.0     196.0
-56.0    -42.0     3136.0     1764.0
-36.0    -22.0     1296.0     484.0
-48.0    -16.0     2304.0     256.0
-44.0    -24.0     1936.0     576.0
-28.0    -28.0     784.0     784.0
-36.0    -16.0     1296.0     256.0
-24.0    -14.0     576.0     196.0
-28.0    -18.0     784.0     324.0
-28.0    -8.0     784.0     64.0
-28.0    -4.0     784.0     16.0
-36.0    -10.0     1296.0     100.0
-28.0    12.0     784.0     144.0
-36.0    12.0     1296.0     144.0
-48.0    20.0     2304.0     400.0
-36.0    14.0     1296.0     196.0
-28.0    14.0     784.0     196.0
-56.0    26.0     3136.0     676.0
-32.0    26.0     1024.0     676.0
-28.0    14.0     784.0     196.0
-32.0    12.0     1024.0     144.0
-12.0    10.0     144.0     100.0
-44.0    6.0     1936.0     36.0
-36.0    4.0     1296.0     16.0
